chain,draw,mu_max,Ks,Qn,sigma
0,233,0.6692634669397619,0.07423064486648161,7.529977231727274e-10,0.12716534303179403
0,234,0.6792650815546188,0.10142317566868286,6.825467680703662e-10,0.12964760826840435
0,235,0.6889926581284961,0.08135377405530189,6.95211561024033e-10,0.14672507730497772
0,236,0.6600833229146896,0.08103132238173932,6.563888742091618e-10,0.14672507730497772
0,237,0.6727527785642455,0.10027063519039182,5.882194801133732e-10,0.14940198463374038
0,238,0.7160329878343735,0.07483052764102163,6.332445333219633e-10,0.13063402068008706
0,239,0.6662717777252121,0.10154657992918407,7.453258128479764e-10,0.26951008093914336
0,240,0.6861214154875054,0.0934061510370888,8.014942395159479e-10,0.27279584799909784
0,241,0.6431906032264072,0.07987891535648017,7.251510626924902e-10,0.21670037130557965
0,242,0.6733049369874565,0.07920302792186423,6.648373965194259e-10,0.1361447759760602
0,243,0.6774073876179011,0.1012047551082114,7.082713336154563e-10,0.13971426178944693
0,244,0.6678561428761782,0.0928183480381576,6.666464528565575e-10,0.14586042497498877
0,245,0.6918691230282259,0.09375689970833738,7.108128432005807e-10,0.14437982181301026
0,246,0.6788968056629645,0.09179791388650406,6.706014656497493e-10,0.14398970165088767
0,247,0.6971514256684249,0.09265447284680972,6.423078596520214e-10,0.12300501467077499
0,248,0.6556756761450583,0.09547530211688356,6.927448560195961e-10,0.1320416894907774
0,249,0.702316927537329,0.10120219376184444,6.878843049423956e-10,0.10952572313951789
0,250,0.6691059478101989,0.08093719463982069,7.086323138158202e-10,0.11209666272490867
0,251,0.6962679130122834,0.09638441699881939,7.125913261381662e-10,0.0986452427341964
0,252,0.6776165890408364,0.10104273503620122,7.302947563884928e-10,0.0986452427341964
0,253,0.6602820188349712,0.09998978864839042,7.403560559099214e-10,0.10972089758780719
0,254,0.671671586625734,0.11195661757616074,6.788910452465207e-10,0.10972089758780719
0,255,0.6675585666813395,0.06945086769562031,7.050349914502658e-10,0.16028491768389444
0,256,0.6805727770360961,0.09640152827632137,7.578939117577932e-10,0.13831283612110962
0,257,0.6485417004447633,0.08661538765839716,6.63847818880688e-10,0.17642952314459975
0,258,0.640557372084626,0.10516187410032239,7.019004337334208e-10,0.2175552254080529
0,259,0.6392967676281274,0.07075422003429588,6.756188626843474e-10,0.24011085817274966
0,260,0.636250615023183,0.10990265850159837,6.675091257814014e-10,0.14712514839835192
0,261,0.6914978870099514,0.08010994048005829,7.227859807574318e-10,0.09312946880707099
0,262,0.6943934278834669,0.07950265802103458,7.512195865930265e-10,0.13267442658029074
0,263,0.6899040004186239,0.09691221631454394,6.62617964878085e-10,0.138333176586963
0,264,0.6876881907371234,0.08563938482889528,7.228649396300784e-10,0.10982887336436249
0,265,0.6875432108979609,0.08243301135174577,7.308178748114716e-10,0.10129697571914244
0,266,0.7038425070282903,0.07692456232435263,7.46721543836672e-10,0.11677155702079262
0,267,0.6908051110275533,0.08169194473097334,7.385738163691865e-10,0.11677155702079262
0,268,0.6808694820492549,0.08730995580222535,7.232709867164455e-10,0.10516602310232473
0,269,0.6888691975133804,0.10438545383448607,6.983338655521781e-10,0.11310530892657042
0,270,0.692903204508453,0.0905935416422673,7.254019938961576e-10,0.11310530892657042
0,271,0.6753411322938946,0.09501777842298284,6.896466323037857e-10,0.1156814961232251
0,272,0.6949875830184196,0.08594372208408135,7.516182232694997e-10,0.14739060676874505
0,273,0.6888324037577475,0.08923114372679089,6.282159926315629e-10,0.14860466700907382
0,274,0.6662750278511219,0.08324139646238579,6.355502787770627e-10,0.14860466700907382
0,275,0.6638307837124905,0.07560440291719867,6.349443630285623e-10,0.12829262830333626
0,276,0.6687306029594381,0.1012809952441059,7.757554277514118e-10,0.12829262830333626
0,277,0.6765616288444206,0.10155437464727125,7.407939865967651e-10,0.13067841323554802
0,278,0.6765063417601206,0.07722582874902648,6.719098990302482e-10,0.13719436877421848
0,279,0.6912656719785093,0.10381243285428347,7.376886898101157e-10,0.10092370735705229
0,280,0.6647854124841168,0.08436023642658208,7.003228667215949e-10,0.130950631652958
0,281,0.6959779838351632,0.08468776399541915,6.588942260179344e-10,0.130950631652958
0,282,0.661065200679751,0.0902423889888852,6.4059303765724e-10,0.195574162194587
0,283,0.6656435313440039,0.08376696742598508,6.894742784603085e-10,0.15959194893476372
0,284,0.701883971355125,0.08963493552294716,6.704585982972367e-10,0.15959194893476372
0,285,0.6494194214619115,0.0887853814682262,8.276335110689098e-10,0.19523287820835752
0,286,0.6983877945218274,0.08668388822413933,7.778257891305647e-10,0.16531590839232851
0,287,0.6529381282424656,0.08802236317159669,6.203057853205669e-10,0.16429680013337683
0,288,0.6960835682531248,0.08557176550825668,7.019211306870094e-10,0.12424727425076189
0,289,0.6828158256006464,0.08107362024310642,7.76099158739556e-10,0.23044030222991738
0,290,0.6673926522321793,0.10031466392546143,6.205972925623875e-10,0.24505422119319675
0,291,0.6552616149463022,0.1004615933530496,8.41481693383576e-10,0.24364176700161477
0,292,0.665982954061408,0.05834132752622455,8.186534395390686e-10,0.21098612825811222
0,293,0.6531261578552159,0.05620712034466233,6.614971212988208e-10,0.20559906083028517
0,294,0.675537723920609,0.09054596876869674,6.663750092302556e-10,0.20878995836903338
0,295,0.6653398220837156,0.09284161417672647,6.834071725101932e-10,0.25045604278307937
0,296,0.6426835231037895,0.09062413592801005,7.493894216352681e-10,0.1619332543185128
0,297,0.6663660244764029,0.09388445566551286,7.203026828930297e-10,0.11365676021634188
0,298,0.6927624647008893,0.09534266290687067,7.054934144411285e-10,0.11365676021634188
0,299,0.6951867451666043,0.10696623594903892,6.797225177158306e-10,0.13742801086811737
0,300,0.6548444140567894,0.07549606956826886,7.381339085294147e-10,0.13929763009266438
0,301,0.6637881961993972,0.09446902878474728,7.088143906921801e-10,0.12925477436882354
0,302,0.7044924405557763,0.07932182930066094,6.115970668749056e-10,0.15880788934064333
0,303,0.6956393080678405,0.1020412039401588,5.763147546191623e-10,0.15880788934064333
0,304,0.6751136827765086,0.0868534380426988,6.134418690813571e-10,0.23151184177659886
0,305,0.6646840755818854,0.08296202924085166,7.078426988581507e-10,0.1119749907492846
0,306,0.6890650989740442,0.10444643992168401,6.680900929321023e-10,0.15451780179732752
0,307,0.6797778521411784,0.09362923550162633,6.77360330051435e-10,0.18953666124992175
0,308,0.6693363271121109,0.08801345537867894,6.85679019812444e-10,0.1567909526649496
0,309,0.6888692251291821,0.09084503749865369,7.31871446802129e-10,0.1353254287202681
0,310,0.6840200800569417,0.08401838548642648,7.559488805307386e-10,0.10781819831144013
0,311,0.676939351499906,0.09874551279146915,6.678861273498725e-10,0.1581782809522865
0,312,0.6689526803523062,0.09944379490888133,7.141776912263932e-10,0.09726489458772151
0,313,0.7175319386548746,0.09462835680411655,7.086659606370806e-10,0.1365023213200083
0,314,0.6619741517357698,0.094158362243162,6.280051005335273e-10,0.28965803974580717
0,315,0.7047743266993224,0.07478876882385778,8.060268092502733e-10,0.30456842648148225
0,316,0.6708540665175481,0.07708916480637812,8.282098245069984e-10,0.2522341136443906
0,317,0.6693097931258934,0.10947970487720621,7.323694314747955e-10,0.10662427217403232
0,318,0.6746766705046879,0.11277154118646224,7.478056594739992e-10,0.13802007200740835
0,319,0.6883348213591239,0.08621583264593884,6.332430280869873e-10,0.13123195448924294
0,320,0.6840796409742327,0.10481378833915056,6.733507149132538e-10,0.13255214954069985
0,321,0.6827258262348909,0.08329857804299465,6.381210718891109e-10,0.12474786781147768
0,322,0.6808549693702487,0.10652068830284488,6.371148745798273e-10,0.1976514755175425
0,323,0.6554345057031052,0.07579878019675974,7.459413578200036e-10,0.1840527491775169
0,324,0.6574398616276936,0.1034496731990257,7.252830487696464e-10,0.1840527491775169
0,325,0.657664640420358,0.08028625198481959,7.188706143542978e-10,0.2094452221711363
0,326,0.6399697468155823,0.07272669225456405,7.357823953298599e-10,0.2094452221711363
0,327,0.704973081770133,0.09820133770609485,6.620811220308991e-10,0.09292909815769852
0,328,0.6696626323091879,0.09837255262165907,6.602343840756875e-10,0.2020288794483457
0,329,0.6593080112359164,0.09689959768448551,7.489259225609273e-10,0.12159152814500719
0,330,0.6689261642286236,0.09901721677506084,7.319777369708993e-10,0.12159152814500719
0,331,0.6938524762596667,0.10464354965178745,7.384016662075823e-10,0.10190548833881315
0,332,0.6844710575185055,0.09427443577069702,7.15846356419731e-10,0.1505398750838621
